2025-10-06 17:35:59.373 [main] INFO  com.company.nextlabs.policygen.PolicyGeneratorApplication - Started PolicyGeneratorApplication in 1.603 seconds (JVM running for 2.86)
2025-10-06 17:36:39.848 [http-nio-8080-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-10-06 17:36:39.850 [http-nio-8080-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2025-10-06 18:25:01.583 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final
2025-10-06 18:25:01.615 [main] INFO  com.company.nextlabs.policygen.PolicyGeneratorApplication - Starting PolicyGeneratorApplication using Java 11.0.28 on MITRE with PID 22008 (C:\Users\ylioh\IdeaProjects\CapstoneProject\build\classes\java\main started by ylioh in C:\Users\ylioh\IdeaProjects\CapstoneProject)
2025-10-06 18:25:01.620 [main] INFO  com.company.nextlabs.policygen.PolicyGeneratorApplication - No active profile set, falling back to 1 default profile: "default"
2025-10-06 18:25:02.542 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2025-10-06 18:25:02.714 [main] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1050 ms
2025-10-06 18:25:03.004 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2025-10-06 18:25:03.011 [main] INFO  com.company.nextlabs.policygen.PolicyGeneratorApplication - Started PolicyGeneratorApplication in 1.781 seconds (JVM running for 3.194)
2025-10-06 18:25:08.222 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-10-06 18:25:08.222 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 0 ms
